time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
19:17:32,-0.010215201906652914,0.00381422261448784,-0.06942008601294623,0.1938257482316759,-0.0006141897497905625,-0.0016009922708488172,RTL,1.6666666666666667,0.0,-1013.6666666666666,197.11111111111111,0.2222222222222222,0.6666666666666666,-35.363261788888884,149.16523905555556,10686.444444444445,-3.0,-4.0,33.44444444444444,1500.0
19:17:34,-0.007556818891316652,0.0008904361166059971,-0.06978797912597656,-0.2202053666114807,-0.0031465457286685705,0.00224854052066803,RTL,0.0,-39.0,-973.0,-221.0,-2.0,4.0,-35.3632618,149.1652401,10143.0,-4.0,-20.0,34.0,1500.0
19:17:36,-0.0030327324223305497,-0.0002753297371132898,-0.07009102829865047,-0.5347637299980436,0.00035096282538558753,0.0004908436842794929,RTL,-1.4285714285714286,-30.428571428571427,-994.0,-534.1428571428571,1.0,2.5714285714285716,-35.36326191428571,149.1652387714286,9362.714285714286,-3.5714285714285716,-15.285714285714286,34.57142857142857,1500.0
19:17:39,-0.02430102787911892,0.0032806022403140864,-0.06927935779094696,-0.4844540556271871,-0.0009808671311475337,0.0010757086177666981,RTL,2.0,-20.0,-1034.0,-479.6666666666667,0.0,3.3333333333333335,-35.3632619,149.16523953333333,8258.333333333334,-2.0,-12.0,13.0,1500.0
19:17:41,-0.02717292495071888,0.0007457302446709946,-0.07019958645105362,-0.253851717710495,-0.001263183483388275,0.0003255745396018028,RTL,0.0,-5.5,-995.5,-93.33333333333333,-0.16666666666666666,2.1666666666666665,-35.3632619,149.16524134000002,8328.4,-3.0,-28.2,-3.2,1500.0
19:17:42,-0.005487278918735683,-0.0028736916719935834,-0.07079539261758327,-0.012020871043205261,-0.00314871160662733,0.002432154258713126,RTL,-3.25,-3.0,-999.25,-11.75,-1.5,4.25,-35.36326199999999,149.16524040000002,8355.5,-4.0,-29.5,0.0,1500.0
19:17:44,0.02188703268766403,-0.0029965181136503817,-0.06998147219419479,0.07354905381798744,0.0031560529489070175,0.0017281805630773306,RTL,-2.8,5.8,-1009.6,76.6,4.2,3.8,-35.3632622,149.16523654,8305.0,-0.6,-4.4,0.8,1500.0
19:17:46,0.015532375934223333,0.001632948425443222,-0.06981675699353218,-0.031235350101875763,0.0029815775148260095,0.0017542971569734316,RTL,-0.8333333333333334,-2.5,-1000.1666666666666,-29.333333333333332,3.8333333333333335,4.0,-35.36326215,149.16523503333335,8315.333333333334,0.0,16.0,0.16666666666666666,1500.0
19:17:48,0.010466836703320345,0.003565324431595703,-0.0696885772049427,0.1245885801812013,0.0016258154064416885,-4.916426648075382e-05,RTL,0.6666666666666666,1.3333333333333333,-1002.0,127.16666666666667,2.8333333333333335,2.1666666666666665,-35.363262,149.16523565,8315.333333333334,-0.5,17.0,0.16666666666666666,1500.0
19:17:50,0.0031800547052019588,0.002172889517775426,-0.06977639471491177,-0.1852086385091146,-0.0011450530534299712,-0.0004924170595283309,RTL,0.16666666666666666,-8.833333333333334,-966.5,-182.16666666666666,0.3333333333333333,1.5,-35.3632619,149.1652365833333,8282.333333333334,-2.1666666666666665,8.5,13.333333333333334,1500.0
