time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
21:18:30,1500.0,-35.36338685,149.16572035000002,40054.0,-309.5,-325.5,-47.0,AUTO,0.03704488091170788,-0.19894807040691376,-2.366068482398987,-0.002491861116141081,-0.029689614661037922,-0.0007203116547316313,-88.0,-47.5,-1011.5,4.0,-26.0,3.0
21:18:35,1500.0,-35.36355963999999,149.16551013999998,41960.8,-502.4,-488.6,-67.6,AUTO,0.11467729061841965,-0.06649877354502678,-2.833943271636963,-0.039309086836874486,-0.01831953600049019,0.042684872448444364,-89.6,-133.2,-1012.8,-32.6,-14.6,45.8
21:18:37,1500.0,-35.36364172857143,149.1654065571429,43184.71428571428,-488.57142857142856,-476.42857142857144,-56.0,AUTO,0.09987458054508482,-0.10191655158996582,-2.7594285692487444,-0.005438511692253607,0.004622843449137041,0.04258355285440173,-107.42857142857143,-111.85714285714286,-989.7142857142857,0.7142857142857143,7.857142857142857,46.0
21:18:39,1500.0,-35.363733585714286,149.1652948,44461.57142857143,-485.85714285714283,-465.2857142857143,-59.714285714285715,AUTO,0.09337298572063446,-0.10094563769442695,-2.675113780157907,0.00739365816116333,0.008114718100322145,0.03917809522577694,-115.28571428571429,-102.0,-990.1428571428571,13.142857142857142,11.428571428571429,42.57142857142857
21:18:41,1500.0,-35.363818816666665,149.1651917,45871.166666666664,-464.0,-443.3333333333333,-84.5,AUTO,0.07155595161020756,-0.06275258896251519,-2.611180384953817,-0.023648267068589728,0.05779255802432696,0.02399096420655648,-110.66666666666667,-99.5,-1022.1666666666666,-17.666666666666668,60.833333333333336,27.5
21:18:43,1500.0,-35.363889439999994,149.16510582,48098.8,-353.8,-343.8,-130.2,BRAKE,0.07311328351497651,0.03792188866063952,-2.4667806148529055,0.03870993265882135,0.18484444841742514,0.301951789110899,-99.6,-63.2,-1003.0,44.2,188.2,305.4
21:18:47,1500.0,-35.3639255,149.1650557,49574.0,-69.0,-72.0,8.0,BRAKE,-0.00852848682552576,0.09584147483110428,-2.1278512477874756,0.5198360681533813,-0.15225961804389954,-0.03845316916704178,-27.0,33.0,-1012.0,528.0,-148.0,-34.0
21:19:03,1500.0,-35.36396492,149.16501657999999,49976.6,-6.4,-3.0,2.8,AUTO,-0.0025648430455476046,0.0005733970552682877,-2.222894382476807,-0.08156229257583618,0.01112119434401393,-0.004037300078198314,0.0,-7.0,-992.4,-76.6,14.4,-0.4
21:19:05,1500.0,-35.36396462857143,149.16501618571428,49956.142857142855,-3.142857142857143,6.428571428571429,-0.8571428571428571,AUTO,-0.005599209598066019,-0.0013647703121283225,-2.2296817983899797,0.06660978496074677,-0.009374231000297837,-0.0022098232958731906,0.7142857142857143,-1.7142857142857142,-1000.5714285714286,70.85714285714286,-5.714285714285714,1.4285714285714286
21:19:07,1500.0,-35.36396522857143,149.16501739999998,49964.28571428572,-1.2857142857142858,0.2857142857142857,0.0,AUTO,0.008623071813157626,-0.003967338075329151,-2.2370846271514893,0.07353774351733071,-0.00027692687165524276,-0.004236290663746851,-1.5714285714285714,3.4285714285714284,-1001.1428571428571,78.28571428571429,3.0,-0.42857142857142855
21:19:10,1500.0,-35.363966375000004,149.1650184625,49970.125,10.125,-9.625,0.0,BRAKE,0.012919508357299492,-0.001504231506260112,-2.2437599301338196,-0.10564076155424118,0.0010666406014934182,-0.0032550089235883206,-0.375,-6.5,-997.625,-100.875,4.375,0.25
