time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,VFR_HUD_alt,EK2_ALT_SOURCE
07:51:22,1500.0,0.06716541945934296,-0.08421559259295464,-2.2269006967544556,0.27817894518375397,0.03690699301660061,0.001866617240011692,633945.0,-35.36249135,149.1667457,50001.5,-275.0,-384.5,-2.0,-83.5,-52.5,-994.0,280.0,39.0,4.0,AUTO,633.9450073242188,0.0
07:51:24,1500.0,0.07131361216306686,-0.16858869045972824,-2.227028727531433,0.03678024560213089,-0.02671207208186388,0.008890355005860329,633895.0,-35.362543349999996,149.16665845,49948.5,-312.5,-429.5,5.5,-106.0,-69.0,-995.5,39.0,-23.5,11.0,AUTO,633.8949890136719,0.0
07:51:26,1500.0,0.085517019033432,-0.21396445482969284,-2.259652256965637,0.0049143508076667786,0.05396441929042339,-0.11278253048658371,633785.0,-35.362608949999995,149.16655029999998,49840.0,-413.0,-567.0,5.0,-144.0,-69.0,-1002.0,7.0,55.5,-109.5,ALT_HOLD,633.7849731445312,0.0
07:51:28,1500.0,0.009427302094991319,-0.012847597245126963,-2.2243975400924683,1.69362074136734,0.009401023853570223,-0.08687855489552021,632915.0,-35.3626889,149.1664337,48966.5,-430.5,-419.5,176.5,-132.0,6.0,-906.5,1695.5,11.5,-83.5,ALT_HOLD,632.9150085449219,0.0
07:51:30,1500.0,-0.026163294911384583,-0.0069991538766771555,-2.2242428064346313,-1.1889032423496246,0.0006826408207416534,-0.021346171386539936,628950.0,-35.3627632,149.16636795,45009.0,-372.5,-192.5,176.5,-103.0,-28.5,-1008.5,-1183.5,3.5,-19.0,ALT_HOLD,628.9499816894531,0.0
07:51:32,1500.0,0.17189500480890274,0.07894663512706757,-2.220876932144165,1.223048448562622,-0.12016692385077477,0.020098413457162678,625640.0,-35.3628222,149.16634485,41694.0,-191.5,-61.0,103.5,-55.5,27.0,-1138.0,1224.0,-117.0,22.0,AUTO,625.6399841308594,0.0
07:51:34,1500.0,0.04681095853447914,-0.10252713039517403,-2.148701786994934,-0.3990834504365921,-0.07626795023679733,0.0056555126793682575,624995.0,-35.36284135,149.16632885,41048.0,-53.0,-134.0,-4.5,-24.5,-40.0,-1010.5,-396.0,-73.0,7.0,AUTO,624.9949951171875,0.0
07:51:36,1500.0,0.06281537748873234,-0.16463378816843033,-2.1603020429611206,-0.027619384229183197,0.05125822871923447,0.009194011334329844,625245.0,-35.362865049999996,149.16628315,41300.5,-180.5,-317.0,-21.0,-70.5,-48.0,-1015.5,-23.5,53.5,11.5,AUTO,625.2449645996094,0.0
07:51:38,1500.0,0.06040253862738609,-0.11290335655212402,-2.1538630723953247,-0.0035197678953409195,0.034378569573163986,0.002607233007438481,625830.0,-35.36290595,149.16620369999998,41881.0,-242.0,-403.5,-30.5,-86.0,-56.0,-994.0,0.5,36.5,5.0,AUTO,625.8299865722656,0.0
07:51:42,1500.0,0.05381653271615505,-0.09298413619399071,-2.1524652242660522,-0.11547455191612244,0.044253190979361534,-0.0010646195150911808,626950.0,-35.3629964,149.1660278,43006.5,-255.5,-383.5,-21.5,-92.0,-63.5,-1007.5,-110.5,46.5,2.0,AUTO,626.9499816894531,0.0
07:51:44,1500.0,0.056932542473077774,-0.07795386761426926,-2.150900959968567,0.1831432804465294,0.016001055482774973,-0.010907197371125221,627495.0,-35.36304185,149.1659419,43547.0,-251.0,-381.0,-25.0,-89.0,-55.5,-995.0,187.0,18.5,-8.0,ALT_HOLD,627.4949645996094,0.0
07:51:48,1500.0,-0.00546975590987131,-0.0038632956566289067,-2.1479374170303345,-1.5391986966133118,0.00921913969796151,0.06129738688468933,622730.0,-35.36312835,149.16583175,38789.0,-212.0,-113.0,179.5,-62.0,-101.5,-998.5,-1538.0,12.0,63.5,ALT_HOLD,622.72998046875,0.0
07:51:50,1500.0,0.08642449416220188,0.037733277305960655,-2.1169029474258423,1.1443734169006348,-0.2422509863972664,0.03160924091935158,619315.0,-35.363160199999996,149.1658152,35371.5,-92.5,-39.5,102.0,-23.0,42.5,-1165.5,1148.0,-239.0,34.5,AUTO,619.3150024414062,0.0
07:51:52,1500.0,0.023821708746254444,-0.07268950715661049,-2.0910218954086304,0.026610955595970154,0.02799463365226984,0.0045252093113958836,618750.0,-35.3631709,149.16580045,34807.5,-65.5,-103.0,-13.5,-25.5,-27.0,-1017.0,29.5,30.5,7.0,AUTO,618.7499694824219,0.0
07:51:54,1500.0,0.02828777488321066,-0.013684944249689579,-2.0904996395111084,0.09826333075761795,-0.012877519242465496,0.006213724613189697,619285.0,-35.363184399999994,149.16577310000002,35340.0,-69.0,-124.5,-26.5,-28.0,-26.0,-995.5,101.5,-10.0,8.5,AUTO,619.2850036621094,0.0
07:51:56,1500.0,0.030407054349780083,-0.11378531903028488,-2.092936873435974,0.27199091762304306,-0.03097734320908785,-0.0008492758497595787,619830.0,-35.3631989,149.16574205,35882.5,-106.0,-188.5,-29.0,-40.0,-14.0,-1010.5,276.0,-27.5,2.5,AUTO,619.8299865722656,0.0
07:51:58,1500.0,0.045102545991539955,-0.1247648075222969,-2.0952290296554565,-0.018018207512795925,0.06828102841973305,0.0005902763223275542,620720.0,-35.36322585,149.165685,36772.0,-191.0,-331.0,-59.5,-80.5,-40.5,-1022.5,-14.0,70.5,3.0,AUTO,620.7200012207031,0.0
