time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
14:40:32,620190.0,-35.3632622,149.1652403,36223.0,0.0,-26.0,98.0,620.1900024414062,-1.0,-11.0,-940.0,619.0,0.0,3.0,RTL,1500.0,0.0069577391259372234,-0.0021111839450895786,-0.026308080181479454,0.622622549533844,-0.001552773523144424,0.0018874839879572392,0.0
14:40:34,618150.0,-35.3632622,149.1652389,34185.0,0.0,-14.0,101.0,618.1499633789062,0.0,-5.0,-958.0,724.0,6.0,5.0,RTL,1500.0,0.015632525086402893,0.0022944093216210604,-0.026523225009441376,0.7273558378219604,0.006020472384989262,0.003584963036701083,0.0
14:40:36,616110.0,-35.3632621,149.165239,32148.0,-1.0,-14.0,99.0,616.1099853515625,0.0,-30.0,-977.0,312.0,0.0,-17.0,RTL,1500.0,0.00816198717802763,0.0005265437066555023,-0.026933083310723305,0.31656721234321594,-0.000940964266192168,-0.01919231377542019,0.0
14:40:38,614060.0,-35.3632619,149.1652389,30095.0,-2.0,-13.0,95.0,614.0599975585938,0.0,-38.0,-985.0,-91.0,-1.0,-1.0,RTL,1500.0,0.0019630109891295433,0.0039067938923835754,-0.027176490053534508,-0.08650380373001099,-0.0029356053564697504,-0.0034873338881880045,0.0
14:40:40,612010.0,-35.363262,149.1652386,28047.0,-3.0,-14.0,100.0,612.010009765625,-1.0,-72.0,-991.0,-849.0,-6.0,1.0,RTL,1500.0,0.00162470992654562,-0.0007223812863230705,-0.027404848486185074,-0.8457158803939819,-0.007525458000600338,0.00010065606329590082,0.0
14:40:42,609980.0,-35.3632622,149.1652363,26015.0,0.0,2.0,95.0,609.97998046875,-2.0,-66.0,-1018.0,-1379.0,0.0,-5.0,RTL,1500.0,0.007657178211957216,-0.0018909625941887498,-0.028765734285116196,-1.3775571584701538,8.330401033163071e-05,-0.007457009516656399,0.0
14:40:44,607950.0,-35.3632621,149.1652356,23984.0,0.0,15.0,97.0,607.9500122070312,1.0,-28.0,-1009.0,-1190.0,5.0,0.0,RTL,1500.0,-0.008495944552123547,0.003779031103476882,-0.02767113968729973,-1.1933503150939941,0.004394400864839554,-0.002361919265240431,0.0
14:40:46,605910.0,-35.3632621,149.1652374,21946.0,-1.0,5.0,100.0,605.9099731445312,1.0,16.0,-1029.0,-460.0,0.0,6.0,RTL,1500.0,-0.020034225657582283,0.00418942840769887,-0.02675769291818142,-0.46452364325523376,-0.0010856142034754157,0.00434331689029932,0.0
14:40:48,603905.0,-35.36326205,149.16523885,19943.0,-1.0,-7.5,104.0,604.2799682617188,0.0,46.0,-1030.0,107.0,-2.0,9.0,RTL,1500.0,-0.011969012906774879,0.0018104976043105125,-0.027516557835042477,0.6205535903573036,-0.005702704889699817,8.930498734116554e-05,0.0
14:40:50,602280.0,-35.3632621,149.1652395,18313.0,-1.0,-13.0,101.0,602.2799682617188,0.0,67.0,-1009.0,1420.0,2.0,8.0,RTL,1500.0,-0.003621564246714115,0.0017202307935804129,-0.028277475386857986,1.4178428649902344,0.001504823099821806,0.007215844001621008,0.0
