time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
01:14:17,-35.363262033333335,149.16523713333333,115215.0,-0.6666666666666666,1.0,106.33333333333333,-0.6666666666666666,-35.333333333333336,-995.6666666666666,-1321.6666666666667,1.3333333333333333,2.6666666666666665,142853.0,-0.014087948637704054,0.002423018217086792,0.6687491138776144,-1.326564908027649,-0.0015578288584947586,-0.000484147264311711,RTL
01:14:18,-35.3632619,149.1652371,114303.66666666667,-1.3333333333333333,1.6666666666666667,117.66666666666667,0.6666666666666666,-61.0,-1054.3333333333333,-1494.3333333333333,0.0,3.3333333333333335,142853.0,-0.011180344658593336,0.003594867109010617,0.6685484250386556,-1.49854576587677,-0.0031219588903089366,0.0006681687664240599,RTL
01:14:20,-35.3632623,149.16523813333333,112145.0,-1.6666666666666667,-0.3333333333333333,98.66666666666667,0.0,54.333333333333336,-1004.0,532.0,3.0,7.0,5896.0,-0.014453396822015444,0.00541413389146328,0.6677753130594889,0.5264156386256218,0.0005540732915202776,0.004540569692229231,RTL
01:14:22,-35.36326233333333,149.16523783333332,110377.0,3.0,-6.0,97.66666666666667,0.6666666666666666,-58.333333333333336,-964.0,-373.3333333333333,5.0,-0.6666666666666666,5896.0,0.011727807888140282,0.0028800869671007,0.6679131984710693,-0.3755311022202174,0.0024315346963703632,-0.00363108329474926,RTL
01:14:23,-35.36326256666666,149.16523833333335,109092.0,2.0,-3.3333333333333335,97.66666666666667,2.0,-51.333333333333336,-1016.3333333333334,-1233.6666666666667,2.3333333333333335,3.3333333333333335,116192.0,-0.025072986260056496,0.005389225513984759,0.6681027809778849,-1.2377974192301433,-0.0002652710148443778,3.0773536612590156e-05,RTL
01:14:24,-35.36326293333334,149.1652389666667,108335.0,4.0,-6.666666666666667,98.66666666666667,0.6666666666666666,16.0,-978.3333333333334,-452.0,4.0,3.6666666666666665,116192.0,-0.03532171001036962,0.005658162912974755,0.6679249803225199,-0.4578297783931096,0.0011685422311226528,0.0012083492862681549,RTL
01:14:26,-35.36326256666666,149.16523813333333,106290.66666666667,4.0,-9.666666666666666,98.66666666666667,-4.0,79.33333333333333,-980.0,883.0,2.6666666666666665,3.6666666666666665,241214.0,0.0029409558434660235,-0.000498615627293475,0.6660921176274618,0.8783186674118042,-0.0001016767540325721,0.0006840719530979792,RTL
01:14:28,-35.3632604,149.1652348,104225.0,-10.0,11.0,97.66666666666667,-1.3333333333333333,12.333333333333334,-998.3333333333334,853.6666666666666,2.3333333333333335,5.333333333333333,241214.0,0.05306358387072881,1.288032581214793e-05,0.6671194632848104,0.8514925241470337,-0.0008067925615857044,0.002567382218937079,RTL
01:14:29,-35.36325953333333,149.16523373333334,102937.66666666667,-20.0,24.666666666666668,104.33333333333333,0.0,-45.333333333333336,-975.6666666666666,-159.66666666666666,8.333333333333334,-4.0,179566.0,0.04732434079051018,0.003428485089292129,0.6669548749923706,-0.16199921071529388,0.005464589844147365,-0.007236461465557416,RTL
01:14:30,-35.36325946666667,149.1652338,102091.33333333333,-23.333333333333332,28.666666666666668,109.66666666666667,1.6666666666666667,-70.0,-1006.6666666666666,-949.3333333333334,4.0,-5.666666666666667,179566.0,0.02654713640610377,0.005812120779107015,0.6676451563835144,-0.9528984626134237,0.0009477705849955479,-0.0092322895458589,RTL
01:14:32,-35.363260933333336,149.1652363333333,99982.0,-17.333333333333332,18.333333333333332,98.33333333333333,1.6666666666666667,-11.333333333333334,-1019.6666666666666,-934.3333333333334,5.666666666666667,3.0,47367.0,-0.024985892698168755,0.00860123848542571,0.6671139001846313,-0.9409691492716471,0.0025940267369151115,0.0006779388835032781,RTL
01:14:34,-35.363262766666665,149.16523893333334,98066.0,-2.0,-1.3333333333333333,97.66666666666667,2.3333333333333335,50.333333333333336,-1017.6666666666666,1292.6666666666667,5.0,4.666666666666667,47367.0,-0.007637665296594302,0.0074624777771532536,0.667108416557312,1.287908911705017,0.0016668154081950586,0.0020623733289539814,RTL
01:14:35,-35.36326366666666,149.1652399666667,96790.0,8.666666666666666,-15.0,105.0,1.6666666666666667,-26.0,-951.6666666666666,417.3333333333333,-0.6666666666666666,-1.3333333333333333,36231.0,-0.007472834084182978,0.004568948255230983,0.6670646468798319,0.41493675112724304,-0.0041558826342225075,-0.003968965650225679,RTL
01:14:36,-35.363263866666664,149.16524013333333,95901.0,12.666666666666666,-19.666666666666668,115.66666666666667,0.6666666666666666,-15.0,-1035.0,597.0,0.0,-9.333333333333334,36231.0,-0.0014114747949255009,0.0031699498649686575,0.6666823426882426,0.5949687759081522,-0.003265440153578917,-0.012793285151322683,RTL
01:14:38,-35.363263499999995,149.16523930000002,93743.0,14.666666666666666,-20.0,98.33333333333333,-1.3333333333333333,-70.33333333333333,-1008.6666666666666,-924.6666666666666,4.666666666666667,4.333333333333333,258235.0,-0.009682583001752695,0.00042250951810274273,0.666220466295878,-0.9275751113891602,0.0017129637999460101,0.001128778870527943,RTL
01:14:40,-35.3632625,149.16523800000002,91966.33333333333,4.666666666666667,-6.333333333333333,96.0,-1.3333333333333333,72.33333333333333,-994.6666666666666,904.3333333333334,5.666666666666667,4.333333333333333,258235.0,0.004439242494602998,0.0025229204135636487,0.6659894188245138,0.8991056879361471,0.002774973167106509,0.0017403755336999893,RTL
01:14:41,-35.36326213333333,149.16523746666667,90683.66666666667,0.0,-1.3333333333333333,102.66666666666667,-2.0,63.0,-1005.3333333333334,1375.0,2.0,-1.6666666666666667,16087.0,0.019977072874704998,0.0018932066935425003,0.6669389208157858,1.3711328506469727,-0.0008604149722183744,-0.0048040902862946195,RTL
01:14:42,-35.36326186666667,149.1652371,89841.0,-0.3333333333333333,0.0,109.33333333333333,-0.3333333333333333,36.666666666666664,-1031.6666666666667,1280.6666666666667,2.3333333333333335,-1.6666666666666667,16087.0,0.0283048910399278,0.0015469383991633852,0.6664765675862631,1.277452866236369,-0.0010907424924274285,-0.005590611447890599,RTL
01:14:44,-35.36326096666667,149.1652359,87746.33333333333,-7.666666666666667,8.0,100.0,-1.6666666666666667,-69.0,-1010.0,-1059.0,8.666666666666666,-3.3333333333333335,212919.0,0.012895246036350727,0.002596613640586535,0.6674041152000427,-1.062027633190155,0.00566640713562568,-0.006638398704429467,RTL
01:14:46,-35.36326053333334,149.16523536666668,85836.66666666667,-15.333333333333334,17.333333333333332,101.66666666666667,1.0,1.0,-998.6666666666666,-681.0,5.333333333333333,4.0,212919.0,0.000345999957062304,0.0042882319539785385,0.6659079988797506,-0.6876722276210785,0.0021897643649329743,0.0010395053153236706,RTL
01:14:47,-35.363261,149.16523603333334,84562.0,-14.666666666666666,16.333333333333332,99.33333333333333,0.6666666666666666,62.333333333333336,-1001.3333333333334,619.0,2.0,2.6666666666666665,17958.0,0.003111457064126929,0.005824291612952948,0.6671037673950195,0.6125273207823435,-0.0013574242281417053,-2.2867073615392048e-05,RTL
01:14:48,-35.3632613,149.1652365,83810.33333333333,-12.0,13.0,97.33333333333333,1.3333333333333333,66.33333333333333,-1019.6666666666666,1227.3333333333333,3.3333333333333335,6.666666666666667,17958.0,0.012425707653164864,0.005769474897533655,0.6672400236129761,1.2217592398325603,0.00039566347065071267,0.00392621251133581,RTL
01:14:50,-35.3632619,149.16523733333335,81773.0,-3.6666666666666665,2.0,99.66666666666667,0.6666666666666666,-35.333333333333336,-987.0,116.66666666666667,3.3333333333333335,0.0,22276.0,0.013385379376510778,0.004165736647943656,0.6664794286092123,0.11311955129106839,0.0003012509550899267,-0.003293888255332907,RTL
01:14:52,-35.363262133333336,149.16523773333333,79640.0,-1.0,0.0,97.66666666666667,-0.3333333333333333,-61.666666666666664,-988.0,-1292.3333333333333,7.666666666666667,-9.0,22276.0,-0.013944666987905899,0.004849470530947049,0.6663791934649149,-1.297221064567566,0.004493166149283449,-0.012454140388096372,RTL
01:14:53,-35.36326236666667,149.16523816666665,78363.66666666667,0.0,-3.3333333333333335,104.0,-1.0,-40.666666666666664,-994.0,-1297.0,4.0,2.0,28581.0,-0.025395650416612625,0.00404581124894321,0.6660849849383036,-1.302928884824117,0.0010257087803135316,-0.0011387902777642012,RTL
