time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,MODE
01:09:58,-35.363147049999995,149.16569865000002,123363.5,-5.0,2.0,-29.5,-1.0,21.0,-1038.5,428.5,1.5,2.0,0.007689655292779207,-0.011473128106445074,1.2800078392028809,0.42652128636837006,-0.0013356090057641268,-0.00020654744002968073,76906.0,RTL
01:10:00,-35.363146349999994,149.1656982,124312.5,-12.0,5.5,-31.0,0.0,16.5,-958.5,141.0,3.0,4.0,0.002575897262431681,-0.012443677056580782,1.2801547646522522,0.1379423439502716,-8.535303641110659e-05,0.0012306555872783065,76906.0,RTL
01:10:01,-35.36314685,149.1656985,124441.0,-9.0,5.5,2.25,0.25,-18.0,-985.5,-337.25,3.25,1.0,-0.007160244858823717,-0.010009897174313664,1.2805064916610718,-0.33991485461592674,-9.079271694645286e-05,-0.0015631371061317623,83063.0,RTL
01:10:02,-35.36314715,149.16569865000002,124420.5,-6.5,4.0,3.5,1.0,25.0,-1012.5,636.0,2.5,1.5,0.002239430119516328,-0.009749258868396282,1.2803692817687988,0.6335755586624146,-0.00048705050721764565,-0.00030356261413544416,83063.0,RTL
01:10:04,-35.3631479,149.165699,124912.5,0.5,0.5,-51.5,0.0,5.5,-1010.5,48.0,1.5,2.5,-0.011376868933439255,-0.010407066904008389,1.2797228693962097,0.04484334588050842,-0.0023922815453261137,0.00013399927411228418,83063.0,RTL
01:10:06,-35.3631481,149.1656989,125566.0,5.5,0.0,1.0,0.0,-30.0,-967.5,-603.0,2.5,2.0,-0.01099394727498293,-0.012275947257876396,1.280647337436676,-0.6061418056488037,-0.0002976725809276104,-0.0001549326116219163,65835.5,RTL
01:10:08,-35.3631482,149.1656989,125587.0,5.0,1.0,-19.0,0.0,9.0,-1044.0,78.5,6.5,1.5,-0.01253381697461009,-0.010140045080333948,1.2806655168533325,0.07557684928178787,0.0036962215090170503,-0.0007102352101355791,48608.0,RTL
01:10:10,-35.363149,149.1656992,126467.5,11.5,-2.5,-37.0,0.0,23.0,-963.5,418.5,-1.0,2.0,-0.01714976504445076,-0.010927800089120865,1.2799261212348938,0.4165431335568428,-0.003986486932262778,7.852911949157715e-06,48608.0,RTL
01:10:11,-35.363149125,149.16569917500001,126656.5,15.0,-1.75,0.5,0.75,-23.5,-986.5,-395.75,4.75,1.25,-0.019634195836260915,-0.01098897447809577,1.280624806880951,-0.3981400914490223,0.0019514159648679197,-0.0011305476073175669,6936.0,RTL
01:10:12,-35.36314955,149.1656993,126642.5,15.0,-2.0,3.5,1.5,25.5,-1004.0,544.0,4.5,2.0,-0.020918979309499264,-0.00895004952326417,1.280352532863617,0.5420740842819214,0.0016648669261485338,8.385325782001019e-05,6936.0,RTL
01:10:14,-35.3631507,149.1656993,127063.5,26.0,-12.5,-51.5,0.0,-8.5,-1017.5,-215.0,-5.5,0.5,-0.031002399511635303,-0.005564096150919795,1.2794236540794373,-0.21657618135213852,-0.009323086589574814,-0.0015642479993402958,6936.0,RTL
01:10:16,-35.3631491,149.16569744999998,127813.5,19.5,-3.0,-2.0,-1.0,-26.0,-979.0,-630.5,13.5,-0.5,-0.010465377010405064,-0.01771032065153122,1.280337154865265,-0.6318952143192291,0.010719456244260073,-0.0033149177907034755,6936.0,RTL
01:10:17,-35.36314795,149.165697225,127789.0,6.0,-0.25,-1.0,-0.75,-0.75,-1017.75,93.5,12.25,0.0,0.006142140366137028,-0.007383973163086921,1.2803134322166443,0.092577263712883,0.00953838275745511,-0.0027033438091166317,130564.0,RTL
