time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz
21:35:16,-1.5,-26.0,-993.5,-494.0,7.5,1.5,BRAKE,-0.004793654574314132,-0.004247218021191657,0.9985868036746979,-0.49328088760375977,0.004830309189856052,-0.0007650656625628471,1500.0,-35.36252305,149.16666045,41808.5,2.0,8.5,-4.0
21:35:20,0.0,-92.5,-1062.5,-1001.5,-15.0,5.5,AUTO,0.010978912003338337,-0.0005789393908344209,0.9970956146717072,-0.9851571023464203,-0.018385494127869606,0.002999661141075194,1500.0,-35.3625223,149.1666644,39433.0,0.5,4.5,163.5
21:35:22,-3.5,18.0,-1020.0,526.0,15.5,0.0,AUTO,0.0015464928292203695,-0.00562064116820693,0.9990029036998749,0.5225168913602829,0.012287193909287453,-0.002797419670969248,1500.0,-35.362521150000006,149.16666809999998,38196.0,13.5,21.0,0.0
21:35:26,-6.0,12.5,-991.0,487.0,16.5,3.0,AUTO,0.009955639485269785,0.02001225668936968,0.9922022819519043,0.4897013157606125,0.01361552020534873,0.0006786583689972758,1500.0,-35.3625137,149.16668355,38935.5,23.0,9.5,-10.5
21:35:30,-1.0,8.0,-1001.5,-183.0,1.5,5.0,BRAKE,-0.0056192559422925115,0.0028239471139386296,0.9918358325958252,-0.1890072263777256,-0.001610282517503947,0.0025310368509963155,1500.0,-35.36251145,149.1666845,38989.5,-0.5,0.0,0.0
21:35:34,-2.0,-80.0,-1103.5,-1661.0,-25.5,-1.0,AUTO,-0.011271879076957703,-0.00893723196350038,0.990758627653122,-1.6547097563743591,-0.02932649292051792,-0.0044501288793981075,1500.0,-35.36251025,149.16668395,36456.5,-0.5,0.0,141.5
21:35:36,-6.0,-9.0,-1018.0,224.5,0.0,8.0,AUTO,0.024062134325504303,-0.008806486614048481,0.9921386241912842,0.2291354015469551,-0.003930876962840557,0.005292477551847696,1500.0,-35.3625079,149.1666861,35517.0,6.0,22.5,-7.0
21:35:38,-11.5,-9.5,-1005.0,-187.0,56.5,3.5,AUTO,0.014337378088384867,-0.01000134798232466,0.999530166387558,-0.19054934941232204,0.05329729802906513,0.0011950178304687142,1500.0,-35.3625035,149.16669330000002,35965.0,18.5,56.5,-34.5
21:35:40,-2.5,-8.5,-972.5,199.0,14.5,2.5,AUTO,0.011146112810820341,0.022135812789201736,0.999480813741684,0.20344918221235275,0.011157138273119926,0.00036368309520184994,1500.0,-35.36249995,149.16670215,36562.0,1.0,25.0,-15.5
21:35:42,-1.0,-33.0,-1009.5,-466.0,-61.5,8.5,AUTO,5.107908509671688e-05,-0.0314710671082139,0.9990262389183044,-0.46156734228134155,-0.06590984761714935,0.006137666292488575,1500.0,-35.362499850000006,149.16670365,36643.0,0.5,6.0,0.5
21:35:44,-15.0,14.0,-1002.0,333.0,87.0,6.0,AUTO,0.02406331803649664,0.010568479905487038,0.9985826015472412,0.32887327671051025,0.08344928920269012,0.0037570687709376216,1500.0,-35.3624945,149.16671205,37036.0,31.5,58.5,-35.5
21:35:46,2.5,-29.0,-996.0,-440.0,-51.5,4.0,AUTO,0.006291238765697926,-0.004196881083771586,0.9988524913787842,-0.43504858016967773,-0.05602739006280899,0.001126408576965332,1500.0,-35.36249205,149.16671585,37408.5,-21.0,-5.0,2.0
