time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
12:57:45,0.028597459197044373,-0.002079019322991371,-1.4776767492294312,1.3846314549446106,0.0023178414267022163,0.002654896816238761,RTL,-35.3632647,149.1652372,35128.0,26.5,2.0,100.0,0.5,69.0,-997.0,1390.0,2.5,4.0,1500.0
12:57:47,0.044854020699858665,-0.0026210100622847676,-1.4783713817596436,1.4893733263015747,-0.007230623625218868,0.00014672783436253667,RTL,-35.363264900000004,149.1652372,33081.5,28.0,2.0,101.0,-0.5,59.0,-975.0,1492.0,-6.0,2.0,1500.0
12:57:51,0.02545405738055706,-0.0017982610152103007,-1.4787033200263977,1.112876296043396,-0.005389802390709519,-0.005273450165987015,RTL,-35.3632632,149.16523734999998,28984.5,13.5,1.0,100.0,0.5,17.0,-967.0,1112.5,-4.5,-3.0,1500.0
12:57:53,0.017104387283325195,0.0006791702544433065,-1.4789259433746338,1.200919270515442,0.002487469231709838,0.006241948809474707,RTL,-35.36326215,149.16523745,26954.0,6.0,0.0,99.5,2.5,26.0,-977.5,1201.5,2.5,7.5,1500.0
12:57:55,0.01757099386304617,-0.0034581241197884083,-1.4789512753486633,1.1979368925094604,-0.005868049571290612,-0.004977018805220723,RTL,-35.36326155,149.1652375,24915.5,-4.5,0.0,97.5,-1.0,32.5,-996.5,1199.0,-5.0,-2.5,1500.0
12:57:57,0.038289736956357956,-0.004495117231272161,-1.4794414639472961,1.0024438798427582,0.00442883325740695,0.009355343645438552,RTL,-35.3632634,149.1652375,22886.0,6.5,0.0,103.0,-2.0,14.5,-993.0,1002.5,5.0,10.5,1500.0
12:57:59,0.03013429045677185,-0.0003103974595433101,-1.4795486330986023,0.9608791172504425,0.003145997296087444,0.0014807716943323612,RTL,-35.3632635,149.1652373,20842.5,13.5,0.5,99.5,0.0,12.5,-1029.0,961.0,3.5,3.5,1500.0
12:58:01,0.02163407765328884,9.291712740377989e-05,-1.4789444208145142,0.5496414005756378,-0.003136433777399361,-0.002406552026513964,RTL,-35.36326285,149.1652372,18805.5,8.0,2.0,100.0,0.0,-10.5,-1021.5,548.5,-2.0,-0.5,1500.0
12:58:03,0.005289931315928698,0.00025783163437154144,-1.4791033267974854,-0.31357860565185547,-0.0029880611691623926,-0.008144931867718697,RTL,-35.36326215,149.16523725000002,16769.5,1.5,1.0,103.5,1.0,-51.5,-988.5,-315.5,-2.0,-6.0,1500.0
12:58:05,-0.008199596079066396,1.9327591871842742e-05,-1.4798252582550049,-0.9830116927623749,-0.00126060307957232,-0.009982157731428742,RTL,-35.36326115,149.16523745,14721.0,-8.5,0.0,105.0,2.5,-78.0,-956.5,-984.5,-0.5,-7.5,1500.0
12:58:07,-0.03397658094763756,-0.0003768784226849675,-1.4799169301986694,-1.292043685913086,-0.0026566340820863843,-0.004681065212935209,RTL,-35.3632596,149.16523765,12672.0,-22.0,-0.5,101.0,1.0,-69.5,-1023.0,-1291.0,-1.5,-2.0,1500.0
