time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
01:57:25,RTL,0.0,26.0,-988.5,-344.0,6.0,4.5,107397.0,-35.3632622,149.1652371,121940.5,0.0,5.0,100.5,-0.014219793491065502,-0.0006830485945101827,0.10196990892291069,-0.34650103747844696,0.005554853472858667,0.002684455132111907
01:57:26,RTL,-0.75,67.5,-986.0,726.5,6.0,2.0,99469.0,-35.363262250000005,149.165237375,120661.5,0.25,4.25,98.75,-0.005539493286050856,-8.886803442464952e-05,0.10275009088218212,0.7251496836543083,0.005664965981850401,-0.0002958810655400157
01:57:27,RTL,0.0,71.5,-994.0,898.5,-1.0,-3.0,99469.0,-35.3632623,149.1652376,119894.0,0.0,3.5,100.5,-0.005041467142291367,-0.0008251251856563613,0.10233938321471214,0.8970211148262024,-0.001327053178101778,-0.005735409329645336
01:57:29,RTL,-1.0,78.0,-985.5,1203.5,1.5,1.5,38031.0,-35.3632623,149.1652369,117854.0,0.5,4.5,97.5,0.01647149119526148,-0.0023950296454131603,0.10219665616750717,1.2025997638702393,0.0009049826767295599,9.683490497991443e-05
01:57:31,RTL,0.5,37.5,-1017.0,1247.5,-2.0,5.0,38031.0,-35.3632622,149.16523525,115808.0,0.0,14.0,99.0,0.039208510890603065,-0.0028677155496552587,0.1020926870405674,1.2481322884559631,-0.0028623788384720683,0.0026619932614266872
01:57:32,RTL,0.75,0.75,-996.0,813.75,2.25,3.5,227845.0,-35.3632622,149.16523472500003,114529.5,0.0,20.75,99.5,0.038504320196807384,-0.001362983600301959,0.10233239270746708,0.8149673044681549,0.0020589191699400544,0.0012722281971946359
01:57:33,RTL,0.0,-3.0,-1034.5,835.0,3.0,5.0,227845.0,-35.3632621,149.16523485,113755.5,0.0,23.0,98.5,0.03458719328045845,0.0009689271391835064,0.10315566137433052,0.8361265659332275,0.0027891058707609773,0.0026953648775815964
01:57:35,RTL,1.0,-68.0,-1032.0,-1317.5,1.0,-3.5,172984.0,-35.3632621,149.1652359,111718.0,0.0,17.0,97.0,-0.008286227937787771,0.0019737983238883317,0.10254120826721191,-1.3181358575820923,0.0009963516786228865,-0.005802227649837732
01:57:37,RTL,1.5,30.0,-1001.0,-156.5,5.5,4.5,172984.0,-35.3632622,149.1652376,109685.0,0.0,6.5,99.5,-0.02108639758080244,0.0017832013545557857,0.1023789756000042,-0.15982473641633987,0.005291408480843529,0.0028567310655489564
01:57:38,RTL,-0.5,53.25,-971.25,222.25,-2.5,8.5,192804.0,-35.363262325,149.16523815,108398.25,0.0,0.25,98.25,-0.016432263772003353,-0.0015432994960065116,0.10222817398607731,0.21919019718188792,-0.0032985845464281738,0.006744263169821352
01:57:39,RTL,-4.5,61.5,-982.0,162.0,2.5,-2.0,192804.0,-35.3632624,149.16523755,107633.5,0.0,0.0,99.0,-0.006497296621091664,-0.0039874836802482605,0.10181986540555954,0.15965209156274796,0.002536926753236912,-0.005016958573833108
01:57:41,RTL,-2.0,69.5,-1024.5,1348.0,0.0,-0.5,89760.0,-35.36326235,149.16523445,105594.0,0.0,18.5,99.5,0.041820237413048744,-0.004574284190312028,0.10168671607971191,1.3462892770767212,-0.0001920107752084732,-0.00227527495007962
01:57:43,RTL,1.5,-16.0,-998.5,433.0,3.0,-8.5,89760.0,-35.3632622,149.16523395000002,103553.0,1.0,30.5,98.0,0.03758255019783974,0.00029148450266802683,0.10299881920218468,0.433688223361969,0.0031360364955617115,-0.01134984940290451
01:57:44,RTL,3.75,-69.25,-987.5,-742.75,-2.5,-4.5,58982.0,-35.3632622,149.165236125,102286.25,1.0,20.5,98.75,-0.003580292221158743,0.0040273674530908465,0.10308888182044029,-0.7433222886174917,-0.0029987443776917644,-0.006731963047059253
01:57:45,RTL,4.5,-75.0,-999.5,-1307.5,-0.5,-6.0,58982.0,-35.3632622,149.16523775,101522.5,1.0,9.0,98.5,-0.026735498569905758,0.00477305194362998,0.10378912836313248,-1.3095099329948425,-0.0008489073952659965,-0.00839068996720016
01:57:47,RTL,0.0,-36.5,-1038.0,-1249.0,-2.0,-0.5,121768.0,-35.3632626,149.16524145,99497.0,3.0,-20.5,98.5,-0.05199694633483887,0.0007151758036343381,0.10252047330141068,-1.2512090802192688,-0.0027326291310600936,-0.0032055933261290193
01:57:49,RTL,-2.0,45.0,-1000.0,20.5,0.0,3.0,184554.0,-35.3632628,149.16524005,97461.5,4.0,-23.5,101.0,-0.020085166208446026,-0.003865333623252809,0.10275178402662277,0.01727154850959778,0.00021048510825494304,0.001751361705828458
01:57:50,RTL,-2.0,74.5,-989.25,1171.75,3.5,3.75,93210.0,-35.363262649999996,149.16523882500002,96191.5,3.75,-14.5,101.25,0.004874138030572794,-0.002385002328082919,0.10297944024205208,1.1695258021354675,0.003167662536725402,0.00245091351098381
01:57:51,RTL,-0.5,57.5,-1036.5,1354.5,-0.5,2.0,93210.0,-35.3632625,149.1652383,95419.0,3.0,-9.5,99.5,0.016762716695666313,-0.001581572403665632,0.10317349806427956,1.3536136150360107,-0.0009320541867054999,0.0004948618006892502
01:57:53,RTL,-2.5,-19.5,-994.0,225.0,0.5,-1.0,109257.0,-35.3632623,149.1652373,93379.5,1.0,-2.0,101.0,0.01946367137134075,-0.0012046491610817611,0.10230208933353424,0.22580910101532936,0.00035815465525956824,-0.0031293618376366794
01:57:55,RTL,0.5,-78.5,-981.0,-1332.0,5.5,-4.5,125304.0,-35.3632622,149.16523525000002,91336.5,0.0,11.5,103.0,0.012706890236586332,-0.0010771065863082185,0.10309281200170517,-1.332557737827301,0.005541384452953935,-0.006372072733938694
01:57:56,RTL,3.0,-80.25,-991.0,-1400.25,4.5,-6.75,54243.0,-35.3632622,149.165235975,90047.75,0.5,14.25,98.75,-0.009242888656444848,0.0021840025729034096,0.10337606631219387,-1.4013478755950928,0.004923018263070844,-0.009324865648522973
01:57:57,RTL,3.5,-62.5,-1015.0,-1451.5,1.0,-1.5,54243.0,-35.3632622,149.16523725,89279.0,1.0,10.0,99.0,-0.026848867535591125,0.0037034915294498205,0.10354470834136009,-1.45306396484375,0.0011211577511858195,-0.00431604334153235
01:57:59,RTL,1.0,21.5,-1034.0,-252.0,5.0,9.5,148980.5,-35.3632625,149.16524085,87240.0,2.0,-15.5,98.5,-0.04222702980041504,0.0022808280773460865,0.10294723883271217,-0.25525714829564095,0.005139304339536466,0.008123084320686758
01:58:01,RTL,-2.0,-61.0,-999.5,-790.0,-2.0,3.5,243718.0,-35.3632626,149.16523985,85070.0,3.0,-25.0,111.0,-0.0072657945565879345,-0.0032225771574303508,0.10435609892010689,-0.78922238945961,-0.0027900851564481854,0.0022402689792215824
01:58:02,RTL,-1.5,53.75,-986.0,363.5,-3.0,1.75,38415.0,-35.3632626,149.1652386,83637.75,3.0,-11.75,110.5,-0.006655554170720279,-0.004120880854316056,0.10311393439769745,0.36122774612158537,-0.003196579753421247,0.00018578118761070073
01:58:03,RTL,-0.5,67.5,-1064.5,1377.5,-1.0,4.5,38415.0,-35.3632626,149.165238,82774.0,3.0,-7.0,109.0,0.01395208528265357,-0.003936507506296039,0.10255918651819229,1.3761285543441772,-0.0011222567700315267,0.0028796708211302757
01:58:05,RTL,0.0,-9.5,-976.5,-894.5,2.0,3.0,63895.5,-35.3632625,149.16523725000002,80504.0,3.0,2.5,113.0,-0.019227969460189342,-0.00021571384968410712,0.10330052301287651,-0.8966026604175568,0.002443001023493707,0.001789853733498603
01:58:07,RTL,-0.5,-38.0,-1005.5,2.0,-1.0,2.5,89376.0,-35.3632624,149.16523855,78227.0,2.0,-5.0,112.5,-0.0003483450273051858,0.0009277032222598791,0.10295943915843964,0.0033684968948364258,-0.001542676822282374,0.0008901224937289953
01:58:08,RTL,-1.25,-8.0,-1021.0,-788.75,-0.75,2.75,185091.0,-35.3632623,149.165238275,76801.5,0.5,-7.25,110.5,-0.019950050162151456,-0.0005262638896965655,0.10331031493842602,-0.7907906025648117,-0.0011070920736528933,0.0012619005283340812
01:58:09,RTL,-1.5,71.5,-1020.0,971.5,1.0,2.5,185091.0,-35.3632622,149.1652375,75953.0,0.0,-2.0,110.5,0.010331186465919018,-0.0008921242842916399,0.1033284105360508,0.9694628417491913,0.0012179434997960925,0.0008350127609446645
01:58:11,RTL,0.5,-64.5,-992.0,-1186.5,-2.0,-4.5,123004.5,-35.3632622,149.1652371,73674.5,0.0,4.5,106.5,-0.010665860201697797,0.0011357118492014706,0.10316351056098938,-1.186143547296524,-0.0027366249123588204,-0.006873177131637931
01:58:13,RTL,-1.5,82.0,-1008.5,1258.0,0.0,2.5,60918.0,-35.3632622,149.1652368,71401.0,0.0,6.0,109.5,0.01927347667515278,-0.001977918320335448,0.10282416641712189,1.2565929889678955,-0.00035234853567089885,0.001192523806821555
01:58:14,RTL,-1.5,-45.0,-990.75,-367.0,-1.5,0.75,241452.0,-35.363262175,149.1652353,69986.25,0.0,10.75,113.5,0.025640271604061127,-0.0032444141106680036,0.10275700502097607,-0.36666636168956757,-0.0016226995103352237,-0.0006923534965608269
01:58:15,RTL,-1.0,-40.5,-975.5,-1377.0,0.0,1.0,241452.0,-35.3632621,149.16523435,69135.0,-0.5,20.0,114.5,0.005479038925841451,-0.0023664938053116202,0.10341932624578476,-1.3786981105804443,-0.00011174427345395088,-0.0006119809695519507
01:58:17,RTL,2.5,-19.5,-996.5,409.5,3.0,-3.0,256988.0,-35.363262,149.1652349,66862.0,0.0,26.0,113.5,0.023140753619372845,0.00246839364990592,0.10435528680682182,0.4097393974661827,0.00274737790459767,-0.00443601084407419
01:58:19,RTL,1.5,46.5,-1007.5,231.0,-1.0,6.0,272524.0,-35.3632622,149.1652385,64578.5,0.0,5.0,113.5,-0.03013714589178562,0.004312332021072507,0.10409346222877502,0.22783945500850677,-0.0007707934710197151,0.005089969839900732
01:58:20,RTL,1.5,-10.0,-1004.75,505.0,-1.25,5.75,30191.0,-35.363262425,149.165240025,63144.75,0.75,-13.0,114.0,-0.009036447103426326,0.0012473831156967208,0.10338113829493523,0.5055150389671326,-0.0008971313800429925,0.004132204921916127
01:58:21,RTL,0.0,-78.5,-935.0,-1048.5,1.0,-2.5,30191.0,-35.3632625,149.16524034999998,62284.0,2.0,-21.0,115.5,-0.0218675397336483,-0.00046295212814584374,0.10366303846240044,-1.0480873584747314,0.0007889139233157039,-0.004910528194159269
01:58:23,RTL,0.0,69.5,-1008.5,954.5,1.5,1.0,24318.5,-35.3632626,149.1652404,59993.5,3.0,-20.5,110.0,-0.01760503277182579,0.000299148669000715,0.1036597266793251,0.952732503414154,0.0015344810672104359,-0.0003905300982296467
01:58:25,RTL,-1.5,-63.5,-1001.0,-1295.5,-1.5,0.5,18446.0,-35.3632626,149.16523975,57702.0,3.0,-23.5,109.0,-0.024014675058424473,-0.003003620309755206,0.10309064388275146,-1.2957255244255066,-0.001726322341710329,-0.0009343065321445465
01:58:26,RTL,-3.5,60.25,-1013.75,650.25,1.75,2.25,124451.0,-35.3632626,149.16523845,56273.5,2.0,-11.25,109.0,0.0006652091396972537,-0.00415447261184454,0.10299096256494522,0.6484889015555382,0.0018545234197517857,0.0011751952988561243
01:58:27,RTL,-2.5,11.5,-997.0,875.5,-0.5,5.5,124451.0,-35.36326255,149.16523740000002,55420.0,2.0,-6.5,111.5,0.02824174240231514,-0.005289437249302864,0.10345293208956718,0.8768162131309509,-8.897011866793036e-05,0.004150457330979407
