time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
19:57:18,-0.02085456467466429,-0.0008294448732613091,-0.6456772461533546,0.08881056867539883,0.005088500649435446,-0.0011670885724015534,0.75,29.75,-994.25,97.125,5.375,0.625,-35.3632620875,149.16523825,39863.375,2.875,-1.125,99.375,1500.0,RTL
19:57:20,-0.024774431064724923,0.0015568714065011592,-0.6445676326751709,-0.19214167594909667,-0.0015375891700387001,-0.003304416430182755,2.2,-49.2,-977.0,-201.0,-0.6,-1.2,-35.36326046,149.1652406,37556.4,-11.8,-19.4,101.8,1500.0,RTL
19:57:22,-0.03586734724896295,-0.004146489015381251,-0.6448509182248797,-1.0419306457042694,-0.002422583555536611,0.003127983172557184,-2.2857142857142856,-18.571428571428573,-1010.4285714285714,-1038.0,-1.8571428571428572,5.0,-35.3632603,149.16524090000001,35351.57142857143,-21.428571428571427,-28.142857142857142,101.0,1500.0,RTL
19:57:24,-0.016715818860878546,-0.003538839208583037,-0.6443727612495422,-0.6687837882588307,0.002641260012751445,-0.004128515565147002,-1.5,2.5,-1004.5,-663.8333333333334,3.0,-2.0,-35.36326151666666,149.16523891666668,33215.0,-10.833333333333334,-16.166666666666668,98.83333333333333,1500.0,RTL
19:57:26,-0.026124486699700356,-0.0012033438579237554,-0.6447586417198181,-1.281500443816185,-0.00017344055231660604,0.00352536523132585,-0.5,-32.75,-1021.25,-1280.25,0.5,5.25,-35.363261625,149.165238325,31323.75,-6.0,-8.25,95.75,1500.0,RTL
19:57:27,0.0017305496148765087,-0.002898598148021847,-0.6451220214366913,-1.157724142074585,0.002211660786997527,-0.006391946226358414,-1.75,-72.25,-985.75,-1164.25,2.75,-3.5,-35.363262175,149.165237425,29678.25,-4.0,-3.75,97.0,1500.0,RTL
19:57:29,0.030379368364810942,-0.0035367033910006286,-0.6451676607131958,0.35636352077126504,-0.0024458421394228935,-0.0010207998333498836,-1.8,-26.6,-985.4,346.8,-1.2,1.2,-35.36326292,149.16523622,28002.2,2.0,5.0,96.4,1500.0,RTL
19:57:31,-0.005832311076422532,0.0010564462209003977,-0.6440578997135162,-1.0159119963645935,0.002828293746764151,-0.0022793307240741947,1.0,-19.0,-993.5,-1010.8333333333334,3.3333333333333335,0.0,-35.36326331666667,149.16523546666667,26040.833333333332,11.833333333333334,16.166666666666668,95.33333333333333,1500.0,RTL
19:57:33,-0.003830819041468203,-0.00023854622365130732,-0.6449066996574402,-0.8312996874252955,-0.00011861691018566489,-0.00676075085842361,1.0,-69.5,-991.3333333333334,-839.3333333333334,0.5,-4.0,-35.36326245,149.1652369666667,24008.166666666668,4.166666666666667,7.833333333333333,97.66666666666667,1500.0,RTL
19:57:37,0.019853302704480786,-0.0003902902002058302,-0.6445542573928833,1.2538862725098927,0.008518856251612306,0.004244766741370161,0.5,70.5,-1019.8333333333334,1259.8333333333333,8.833333333333334,6.0,-35.36326304999999,149.16523628333331,19946.5,8.5,10.333333333333334,97.66666666666667,1500.0,RTL
19:57:39,-0.02880970264474551,0.0007002306714033087,-0.6436249911785126,-0.8991102805982033,-0.005275574541883543,0.0048723647293324275,0.3333333333333333,-10.0,-991.3333333333334,-893.0,-4.333333333333333,7.166666666666667,-35.36326188333334,149.16523786666667,17904.333333333332,1.1666666666666667,2.8333333333333335,97.66666666666667,1500.0,RTL
19:57:41,-0.007437795680016279,-0.002599762286990881,-0.6448622584342957,-0.2611802667379379,0.0027601036941632628,0.0027210695203393697,-1.6,29.8,-988.8,-251.8,3.0,4.4,-35.36326224,149.16523740000002,15905.2,-0.6,1.4,98.8,1500.0,RTL
19:57:43,0.03341721401860317,-0.0015784466910796862,-0.6443415383497874,1.0919016301631927,-0.0007023273889596263,0.00047090511846666533,-0.3333333333333333,28.833333333333332,-995.0,1089.1666666666667,-0.16666666666666666,2.6666666666666665,-35.36326283333333,149.16523628333334,13939.333333333334,4.333333333333333,8.333333333333334,101.33333333333333,1500.0,RTL
19:57:49,0.014482915867120028,-0.0038752573309466243,-0.6456199169158936,0.3839280469343066,-0.0028515583253465593,-0.0014535509981215,-3.0,54.2,-1029.4,393.2,-1.8,1.2,-35.3632634,149.16523539999997,11558.4,10.6,17.8,92.4,1500.0,RTL
19:57:57,0.008243111755291466,0.0015337390650529414,-0.6437512338161469,0.643787931650877,0.00029538682429119945,0.0007173525227699429,1.5,32.5,-1012.75,648.75,1.0,2.75,-35.363262425,149.16523665,8557.5,7.0,14.0,34.25,1500.0,RTL
19:57:59,0.00635373848490417,0.0005195855046622455,-0.6432998180389404,0.5655229389667511,0.0012477897689677775,0.0015957957366481423,0.5,27.5,-1003.0,570.5,2.0,3.5,-35.36326205,149.1652374,8258.0,0.5,5.0,-6.5,1500.0,RTL
19:58:03,-0.011353708745446056,0.004143767291679978,-0.6437002718448639,-0.1111784428358078,-0.0018874014882991712,-0.00023364487181728086,1.3333333333333333,-11.0,-998.5,-108.5,-0.5,2.1666666666666665,-35.36326139999999,149.16523803333334,8184.0,-3.6666666666666665,0.0,0.5,1500.0,RTL
19:58:05,-0.0015601442428305745,-0.0002178392169298604,-0.6441031694412231,0.7037468552589417,0.0003603850491344929,-0.0017269403906539083,0.0,16.0,-1015.0,706.0,1.0,0.0,-35.3632609,149.1652392,8205.0,-13.0,-10.0,1.0,1500.0,RTL
19:58:09,0.01699828726123087,-0.0013073440253113706,-0.644118458032608,0.23111996427178383,-0.00011795774723092715,-0.00251887459307909,-0.5,-1.1666666666666667,-973.6666666666666,231.33333333333334,1.1666666666666667,-0.16666666666666666,-35.36326221666666,149.16523718333335,8069.166666666667,-3.6666666666666665,-1.5,25.5,1500.0,RTL
