time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
05:43:27,70358.0,RTL,0.0011159820132888854,-0.0037619260838255286,-0.47898267209529877,-0.0007687400793656707,0.000668102118652314,0.002185544348321855,0.0,0.0,-1000.0,0.5,2.0,3.5,-35.3624983,149.1647976,84834.0,-1.0,1.0,-151.5
05:43:29,70358.0,RTL,0.0014798619667999446,-0.00393602775875479,-0.47384850680828094,-0.0004586056456901133,-0.0011873729526996613,0.0018512317910790443,0.0,0.0,-1000.0,1.0,0.5,3.0,-35.3624983,149.1647975,87948.0,-1.0,1.0,-152.0
05:43:30,280207.0,RTL,0.0016416575526818633,-0.003998973057605326,-0.4718651548027992,0.000301987340208143,0.00031505897641181946,0.0030423137068282813,0.0,0.0,-1000.25,2.0,1.5,4.25,-35.3624983,149.1647975,89117.0,-1.0,1.0,-151.5
05:43:31,280207.0,RTL,0.001505392079707235,-0.0037434169789776206,-0.46896545588970184,0.0003429259522818029,-0.0002950792550109327,0.0014069496537558734,0.0,0.0,-1000.5,2.0,1.0,2.5,-35.3624983,149.1647975,91050.5,-1.0,1.0,-152.0
05:43:33,280207.0,RTL,0.0013632894260808825,-0.003732082317583263,-0.4651201516389847,0.000637735822238028,-0.000560800835955888,0.0006528830854222178,0.0,0.0,-1000.5,2.5,1.0,2.0,-35.3624983,149.1647975,94158.0,-1.0,1.0,-152.0
05:43:35,142085.0,RTL,0.0015499287401326,-0.00377761188428849,-0.4613143354654312,-0.0005573896924033761,0.0017462526448071003,0.0012112906551919878,0.0,0.0,-999.5,1.0,3.5,2.5,-35.3624983,149.1647975,97424.0,-1.0,1.0,-152.0
05:43:37,3963.0,RTL,-0.001984893712991228,0.05504035949707031,-0.45844725767771405,-0.005730856753264864,0.03780979414780935,0.0020359265229975185,3.5,3.0,-997.5,-2.5,41.0,3.5,-35.36250016666667,149.16479853333337,100056.66666666667,-38.0,19.333333333333332,-148.0
05:43:39,3963.0,RTL,-0.029194352217018604,0.16179423034191132,-0.3193103075027466,-0.023103284649550915,0.0347860436886549,0.2528684358112514,36.5,16.0,-957.0,-20.5,36.0,254.0,-35.36251445,149.1648068,102603.0,-164.5,67.0,-115.0
05:43:40,40298.0,RTL,0.03906986163929105,0.14507070556282997,-0.0011023154947906733,0.07753959856927395,-0.10432950919494033,0.1854273695498705,64.0,16.25,-939.75,79.25,-101.5,186.75,-35.362534000000004,149.164815225,103486.0,-277.5,92.75,-49.5
05:43:41,40298.0,RTL,0.07998306552569072,0.15608872224887213,0.060351053873697914,0.13246826082468033,0.06547772884368896,-0.0075602345168590546,85.0,6.5,-957.5,12.0,64.5,0.5,-35.36256796666667,149.16483353333334,103655.66666666667,-345.3333333333333,180.33333333333334,13.0
05:43:43,40298.0,RTL,0.03095364198088646,0.24953903257846832,-0.004899107851088047,-0.02222797367721796,0.032291677431203425,-0.04631146788597107,131.0,-3.0,-1008.0,-20.5,34.0,-44.0,-35.36263685,149.16487984999998,103244.5,-527.5,275.0,16.0
05:43:45,23118.5,RTL,-0.03669463470578194,0.20974599570035934,-0.21388864517211914,0.012911869445815682,0.014259257353842258,-0.1665109246969223,173.5,38.5,-981.0,14.5,15.5,-164.5,-35.362747850000005,149.16494805,103153.0,-682.0,329.5,-1.5
05:43:47,5939.0,RTL,-0.11656054854393005,0.1666024774312973,-0.5063727349042892,0.0004930831491947174,-0.08544955216348171,0.009493183344602585,173.0,112.0,-1051.0,3.0,-83.0,11.5,-35.3628805,149.1650247,102717.0,-786.5,360.5,22.5
05:43:49,5939.0,RTL,-0.09428412467241287,0.11245465651154518,-0.28866367042064667,-0.008701290935277939,-0.07547002285718918,0.2774930074810982,162.0,66.5,-980.5,-6.5,-73.5,279.0,-35.3630208,149.165098,103196.0,-753.0,306.0,-41.5
05:43:50,94556.0,RTL,-0.03805539757013321,0.019832608828437515,-0.05093246977776289,0.288212314248085,-0.11685711843892932,0.06938562204595655,166.75,41.5,-959.25,290.25,-114.75,71.0,-35.36308645,149.1651292,103563.25,-679.5,270.5,-22.0
05:43:51,94556.0,RTL,-0.023065909976139665,-0.025997399352490902,-0.07629331387579441,-0.01417568325996399,-0.020370620768517256,-0.09602572023868561,147.0,5.0,-1012.0,-13.0,-18.0,-93.5,-35.36314045,149.16515825,103593.5,-527.0,261.0,15.0
05:43:53,94556.0,RTL,-0.05124735087156296,-0.0031647742725908756,-0.14625927060842514,0.43869366496801376,-0.02527499385178089,-0.0016818922013044357,89.5,31.5,-1019.0,441.0,-23.0,0.5,-35.363213349999995,149.1652069,103337.5,-310.5,176.5,6.5
05:43:55,71757.0,RTL,-0.03459086827933788,-0.06750371679663658,-0.1845823898911476,0.159633357077837,-0.0063211750239133835,-0.017290528398007154,36.0,17.5,-1006.0,162.0,-4.0,-15.0,-35.363254749999996,149.1652325,103322.5,-139.0,68.5,1.0
05:43:57,48958.0,RTL,-0.010495934635400772,-0.04034842550754547,-0.2163768708705902,-0.00026854872703552246,0.01665731519460678,-0.011456549633294344,4.5,-0.5,-1005.0,2.0,18.0,-8.5,-35.36326715,149.16523975,103325.5,-12.5,4.0,2.0
05:43:59,48958.0,RTL,-0.015877455472946167,-0.005280395271256566,-0.24071580916643143,-0.5094844400882721,-0.0009848610498011112,-0.0031608177814632654,0.0,-19.0,-1001.0,-506.5,1.0,-0.5,-35.3632669,149.16524075,103321.5,8.5,-8.5,1.0
05:44:00,19926.0,RTL,-0.016857052920386195,-0.01334130554459989,-0.25060198083519936,0.48504120856523514,0.0017580890853423625,-0.0016436487785540521,0.25,16.0,-1009.5,486.5,3.5,0.5,-35.363266100000004,149.16524175,103318.5,10.25,-15.25,0.25
05:44:01,19926.0,RTL,-0.029327629134058952,-0.00950553035363555,-0.25855784118175507,0.006111502647399902,0.00785585935227573,0.0032605454325675964,-2.0,-3.5,-996.5,7.5,8.5,5.5,-35.36326495,149.1652426,103320.5,9.5,-27.5,1.0
05:44:03,19926.0,RTL,-0.002307536080479622,-0.00800689309835434,-0.27006590366363525,0.20310653746128082,-0.001437094178982079,-0.001866973820142448,-3.0,6.5,-995.0,204.0,0.5,0.5,-35.36326335,149.16524105000002,103318.0,2.0,-31.0,0.0
05:44:05,26448.0,RTL,-0.0001786139328032732,-0.008684654720127583,-0.2799726873636246,-1.473277509212494,0.004936553537845612,-0.005653882515616715,-2.0,-72.5,-885.0,-1472.5,6.0,-2.5,-35.3632631,149.16523784999998,102702.0,2.0,-11.5,83.5
05:44:07,32970.0,RTL,0.007062919670715928,-0.004544160328805447,-0.2903938591480255,0.8371013104915619,0.006351821590214968,0.0035887513076886535,2.5,7.5,-1043.5,836.5,7.5,6.0,-35.36326265,149.16523785,100535.0,5.5,1.0,99.0
05:44:09,32970.0,RTL,-0.01801420608535409,-0.006876215571537614,-0.29985475540161133,0.457889661192894,-0.0013528139097616076,-0.0002317940816283226,0.0,29.0,-1095.5,459.0,0.5,2.0,-35.36326185,149.16524049999998,98457.0,-2.0,-20.0,98.5
05:44:10,266627.0,RTL,-0.030867790337651968,-0.008713357616215944,-0.30378101766109467,-1.2702228873968124,-0.00783880817471072,0.008819243230391294,-0.5,-30.5,-989.25,-1268.75,-6.25,11.0,-35.36326185,149.165240275,97439.5,-4.0,-23.0,96.5
05:44:11,266627.0,RTL,-0.02126511000096798,-0.01053727325052023,-0.3075473755598068,-0.9806754887104034,-0.0054444787092506886,0.003145856666378677,-2.0,-29.0,-1073.5,-979.0,-3.0,5.5,-35.3632621,149.16523949999998,96424.5,-2.5,-19.5,98.5
05:44:13,266627.0,RTL,0.01572720194235444,-0.009931069798767567,-0.313688188791275,-0.48221543431282043,0.0023026280105113983,-0.00877698790282011,-1.0,-37.5,-966.5,-483.0,4.0,-5.5,-35.3632627,149.1652371,94384.0,1.5,-5.5,97.5
05:44:15,188789.5,RTL,0.012716534431092441,-0.005209900322370231,-0.31984594464302063,1.0911655724048615,0.004845356568694115,-0.004654304590076208,2.0,49.0,-1061.0,1092.0,5.5,-2.0,-35.363262649999996,149.16523695,92376.5,5.0,2.5,102.5
05:44:17,110952.0,RTL,-0.009734435356222093,-0.004081591498106718,-0.32433947920799255,0.9238265752792358,-0.005691837519407272,-0.0034892756957560778,-1.0,61.5,-1045.0,925.0,-4.0,-1.0,-35.363261800000004,149.16523899999999,90366.5,-1.5,-6.0,101.0
05:44:19,110952.0,RTL,0.038651417940855026,-0.011612224858254194,-0.32962824404239655,0.8617742955684662,0.005631115287542343,0.003921047493349761,-8.0,73.5,-1070.0,863.0,7.0,6.0,-35.363262649999996,149.16523565,88268.5,-2.0,3.0,100.5
05:44:20,49750.0,RTL,0.06094063073396683,-0.01254333439283073,-0.33021221309900284,0.6099101584404707,-0.0007787975482642651,0.004500857612583786,-7.25,71.25,-983.5,612.5,0.5,6.75,-35.363263775,149.165231625,87187.75,7.0,30.5,102.5
05:44:21,49750.0,RTL,0.06292324140667915,-0.01069970102980733,-0.33275867998600006,-0.22100792825222015,0.0004260891582816839,-3.064348129555583e-05,-4.5,29.0,-1044.0,-217.5,2.0,2.0,-35.363264599999994,149.16522865000002,86178.5,17.5,57.0,104.0
05:44:23,49750.0,RTL,0.03869297541677952,-0.00382445496506989,-0.335232138633728,-0.8305421471595764,0.003037032438442111,0.003442766494117677,2.0,-6.5,-995.5,-826.0,4.0,5.5,-35.36326495,149.16522694999998,84148.0,30.5,87.5,105.5
05:44:25,49750.0,RTL,0.0170622318983078,0.0035350891994312406,-0.33772189915180206,0.11773380637168884,0.005348666571080685,-0.01446453109383583,8.0,-32.0,-993.5,120.5,6.0,-11.5,-35.3632633,149.1652326,82055.5,21.0,60.5,93.5
05:44:26,22000.0,RTL,-0.002824110444635153,0.0017770435733837076,-0.33950887620449066,1.3885917961597443,-0.003964597504818812,-0.00045872590271756053,4.25,43.75,-1032.75,1392.5,-2.5,2.0,-35.363262225,149.16523645,81024.0,10.25,34.25,97.25
05:44:27,22000.0,RTL,0.002876604674383998,-0.0031442290055565536,-0.3405662626028061,1.5748403072357178,-0.00392813456710428,0.0006725505809299648,1.0,67.5,-968.0,1579.0,-2.5,2.5,-35.36326175,149.16523845,79994.0,0.5,10.0,99.5
05:44:29,22000.0,RTL,0.02901645703241229,-0.014668046496808529,-0.3428885340690613,-0.5305350422859192,-0.001977724430616945,0.005916741210967302,-9.0,21.5,-1044.0,-523.5,-0.5,7.5,-35.36326325,149.1652345,77959.0,1.5,12.5,99.5
05:44:31,142753.5,RTL,0.05203071981668472,-0.008911911165341735,-0.34425997734069824,-0.742138683795929,-0.00018112058751285076,0.0036300818901509047,-0.5,-18.0,-1127.5,-735.0,1.0,6.0,-35.363264799999996,149.16522924999998,75924.0,23.0,59.5,100.0
05:44:33,263507.0,RTL,0.009153089253231883,0.00036825472488999367,-0.3445359319448471,-1.6271713376045227,0.000908580026589334,-0.006921750959008932,5.0,-77.5,-955.5,-1620.0,2.0,-4.0,-35.36326405,149.16523095000002,73910.5,25.5,64.0,107.0
05:44:35,263507.0,RTL,-0.00899454765021801,0.0019802142633125186,-0.3459242731332779,0.41109922528266907,-0.0020742525812238455,-0.009475258993916214,5.5,-28.5,-998.5,417.5,-1.0,-7.0,-35.363262000000006,149.1652372,71835.0,5.5,19.0,97.0
05:44:36,48201.0,RTL,-0.021791049046441913,0.003469786111963913,-0.3460463583469391,1.248168557882309,0.003982973867096007,0.002799222304020077,8.75,52.5,-1017.5,1255.75,5.25,5.0,-35.363261175000005,149.1652401,70824.0,-1.0,-2.0,96.5
05:44:37,48201.0,RTL,-0.06368858739733696,0.004098901175893843,-0.34662237763404846,1.2343987226486206,-0.0055953701958060265,0.008674061857163906,6.0,58.5,-996.0,1242.0,-4.0,10.5,-35.36325995,149.16524425,69828.0,-10.5,-26.5,99.5
