time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,lat,lon,relative_alt,vx,vy,vz
12:40:41,0.007689596386626363,0.003904848708771169,0.28405052423477173,0.8611046075820923,0.0011768522090278566,0.001518045086413622,RTL,0.5,34.5,-1009.5,863.5,3.0,4.5,1500.0,-35.3632618,149.16523725000002,5609.5,-3.5,5.0,32.0
12:40:43,0.011229704832658172,0.001393615617416799,0.2838284820318222,0.9034001529216766,-0.0037269542226567864,0.002314950921572745,RTL,0.0,39.0,-1009.5,905.0,-1.0,5.0,1500.0,-35.363261949999995,149.16523784999998,4927.5,-3.0,-0.5,32.0
12:40:45,0.014771862886846066,-0.00021611975535051897,0.2840195894241333,0.7270147800445557,0.00013162184040993452,0.0025316973915323615,RTL,0.0,43.0,-1008.5,730.5,2.5,5.0,1500.0,-35.3632619,149.16523715,4238.5,-2.0,1.5,31.5
12:40:47,0.0035967864969279617,0.0010295894462615252,0.2840113192796707,-0.007211074233055115,0.0019606532296165824,-0.0017523306887596846,RTL,-0.5,26.0,-993.0,-2.5,4.5,1.5,1500.0,-35.3632618,149.1652364,3555.0,-4.0,8.0,31.5
12:40:49,0.009531918913125992,0.001173078315332532,0.2842744439840317,0.20826156437397003,0.0014211920788511634,-0.00069959438405931,RTL,0.0,29.0,-997.5,213.0,3.5,2.0,1500.0,-35.3632616,149.1652359,2883.5,-5.0,13.5,31.5
12:40:51,0.004008520787465386,0.001069196849130094,0.28418245911598206,0.022866129875183105,0.002282599452883005,0.001427049282938242,RTL,0.0,25.0,-1007.5,27.5,5.0,4.5,1500.0,-35.3632617,149.16523604999998,2201.0,-5.0,13.0,32.0
12:40:53,-0.0004820793401449919,0.001350550213828683,0.28453952074050903,0.0017705559730529785,0.000701808137819171,0.0020181441213935614,RTL,0.0,23.0,-1005.5,6.5,3.0,4.5,1500.0,-35.3632618,149.16523645,1526.5,-4.0,11.0,31.5
12:40:55,0.008926332811824977,-0.0004200918920105323,0.2844066917896271,0.21273967623710632,-0.0008850435260683298,-0.0007625714642927051,RTL,0.0,28.0,-1005.5,218.0,2.0,2.0,1500.0,-35.3632618,149.1652363,840.0,-4.0,9.5,32.0
12:40:57,0.016014394350349903,0.0006512659601867199,0.28499753773212433,0.7594539821147919,0.0006321151740849018,0.00018931902013719082,RTL,1.0,40.5,-1002.5,763.5,3.0,3.0,1500.0,-35.3632618,149.1652359,167.0,-3.5,14.5,32.5
12:40:59,0.0075881630182266235,0.0027448032051324844,0.2853650152683258,0.000715537229552865,0.001380149507895112,0.0007477810140699148,RTL,0.0,0.0,-1000.0,4.0,4.0,4.0,1500.0,-35.3632619,149.1652362,0.0,-5.0,11.0,26.0
12:41:01,0.005043267970904708,0.0042234924621880054,0.28611357510089874,0.00039070507045835257,0.0013611827744171023,0.000618815771304071,RTL,0.5,-0.5,-1000.0,3.5,4.0,3.5,1500.0,-35.363261949999995,149.1652359,0.0,-6.0,5.5,18.5
12:41:03,0.003058961941860616,0.005011346191167831,0.28729933500289917,0.00035158777609467506,0.0013226238079369068,0.0006393309449777007,RTL,0.0,0.0,-1000.0,3.5,3.5,4.0,1500.0,-35.36326205,149.16523545,0.0,-7.0,0.5,11.5
12:41:05,0.0022798296995460987,0.004383539780974388,0.289194718003273,0.00033900467678904533,0.0012118305312469602,0.0007172476034611464,RTL,0.0,0.0,-1000.0,4.0,4.0,3.0,1500.0,-35.363262,149.1652352,0.0,-5.5,0.0,6.0
12:41:07,0.0021044728346168995,0.0042196959257125854,0.29034122824668884,0.00036687846295535564,0.0011714508291333914,0.0006454852409660816,RTL,0.0,0.0,-1000.0,4.0,4.0,4.0,1500.0,-35.363262,149.1652351,0.0,-5.0,0.0,3.0
