time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
03:11:34,0.022015449901421864,0.0013510863645933568,-0.39929725726445514,0.9622987707455953,-0.004172032582573593,0.0014658985504259665,RTL,-1.3333333333333333,15.666666666666666,-1005.6666666666666,961.3333333333334,-3.0,3.6666666666666665,-35.3632621,149.16523786666667,61750.666666666664,-0.6666666666666666,-3.0,103.0,79376.0
03:11:36,0.04129971812168757,-0.0019231077749282122,-0.3999137779076894,1.3259583314259846,0.002683009331425031,0.00300507340580225,RTL,-3.0,77.66666666666667,-1017.3333333333334,1327.3333333333333,3.3333333333333335,5.333333333333333,-35.36326303333334,149.1652352,59703.666666666664,3.3333333333333335,10.0,99.0,68449.0
03:11:38,0.04527220999201139,0.0007317787094507366,-0.4007743199666341,1.1443267663319905,0.006076982710510492,0.000930518377572298,RTL,-0.6666666666666666,69.33333333333333,-987.3333333333334,1147.0,7.333333333333333,3.3333333333333335,-35.363263933333336,149.16523263333332,57697.333333333336,15.0,34.333333333333336,103.66666666666667,68449.0
03:11:40,-0.004764383813987176,0.004222800799955924,-0.4020820160706838,-0.6892957389354706,-0.00020037354746212563,8.852329726020496e-05,RTL,0.0,3.6666666666666665,-991.0,-685.0,1.0,2.3333333333333335,-35.36326356666667,149.1652334,55614.333333333336,16.666666666666668,39.0,102.66666666666667,68449.0
03:11:41,0.0005351728371654948,0.004968700309594472,-0.4018112321694692,-1.3840852578481038,0.000533807169025143,-0.0016753956054647763,RTL,1.3333333333333333,-48.333333333333336,-1019.6666666666666,-1380.6666666666667,2.0,0.6666666666666666,-35.3632633,149.16523396666665,54350.333333333336,12.666666666666666,31.0,102.0,250192.0
03:11:42,-0.0014653051427255075,0.006846717403580745,-0.40242623289426166,-1.3299843470255535,-0.001245519146323204,-0.011607680469751358,RTL,3.0,-79.33333333333333,-988.0,-1328.0,0.0,-8.666666666666666,-35.36326296666667,149.1652348,53567.333333333336,11.0,27.333333333333332,101.33333333333333,250192.0
03:11:44,-0.022918639083703358,0.0098307766020298,-0.40247946977615356,-0.10416385531425476,-0.0023215760787328086,-0.00819204468280077,RTL,4.666666666666667,-49.0,-1008.6666666666666,-103.33333333333333,-1.0,-5.333333333333333,-35.36326116666667,149.16523956666666,51527.666666666664,-2.0,-1.6666666666666667,101.66666666666667,250192.0
03:11:46,-0.014467861503362656,0.0022552581503987312,-0.4043991466363271,1.1284549832344055,-0.004243016087760528,-0.008967608911916614,RTL,0.3333333333333333,13.333333333333334,-1037.6666666666667,1129.0,-2.6666666666666665,-6.333333333333333,-35.363260333333336,149.16524253333333,49478.333333333336,-18.0,-36.0,102.33333333333333,126556.5
03:11:48,-0.01240301380554835,-0.001888288534246385,-0.40483687321345013,0.9151256680488586,-0.0026427756917352476,0.0030917245894670486,RTL,-4.0,72.33333333333333,-1042.6666666666667,917.6666666666666,-1.3333333333333333,5.0,-35.363260933333336,149.1652412,47446.666666666664,-16.666666666666668,-33.0,100.33333333333333,2921.0
03:11:50,0.02297965871791045,-0.005756538050870101,-0.40528974930445355,-0.3280160278081894,-0.0009470594037945071,0.005288580354924004,RTL,-7.666666666666667,30.666666666666668,-995.3333333333334,-324.3333333333333,0.0,7.333333333333333,-35.36326303333333,149.16523566666663,45405.333333333336,-1.3333333333333333,-1.6666666666666667,101.33333333333333,2921.0
03:11:51,0.0319347158074379,-0.002315634007876118,-0.4053310652573903,-1.3394734859466553,-0.0022848788648843765,0.007590650891264279,RTL,-2.6666666666666665,-55.666666666666664,-986.3333333333334,-1337.3333333333333,-0.6666666666666666,10.0,-35.3632641,149.16523253333332,44131.0,12.333333333333334,25.333333333333332,101.66666666666667,124413.0
03:11:52,0.03862430900335312,-0.0009113346071292957,-0.4045933385690053,-1.311774770418803,0.0004795943386852741,-0.0017809507359440129,RTL,-1.3333333333333333,-63.333333333333336,-1010.6666666666666,-1309.6666666666667,1.6666666666666667,0.3333333333333333,-35.363264466666664,149.16523143333333,43379.666666666664,17.666666666666668,37.0,99.33333333333333,124413.0
03:11:54,0.021936026712258656,0.0062255519442260265,-0.40361196796099347,-0.768336812655131,-0.0013657058589160442,-0.007673414579282205,RTL,3.6666666666666665,-65.66666666666667,-991.0,-766.6666666666666,0.0,-5.0,-35.3632638,149.16523276666666,41344.333333333336,21.333333333333332,45.333333333333336,103.0,124413.0
03:11:56,0.025346071148912113,0.0043176709829519195,-0.40472132960955304,1.2996829350789387,0.00030927938253929216,0.006147162755951285,RTL,0.6666666666666666,32.666666666666664,-970.3333333333334,1302.0,1.6666666666666667,8.333333333333334,-35.36326283333333,149.16523536666668,39306.0,10.666666666666666,27.333333333333332,100.33333333333333,150794.5
03:11:58,0.05154168729980787,-0.0035848631523549557,-0.4061002731323242,1.1692467133204143,0.0017817575911370416,0.002152291087744137,RTL,-5.333333333333333,78.0,-1012.0,1174.3333333333333,2.3333333333333335,4.666666666666667,-35.3632637,149.16523353333332,37281.333333333336,9.333333333333334,27.333333333333332,101.33333333333333,177176.0
03:12:00,0.041374146938323975,0.0016555867817563315,-0.40523497263590497,-0.7575749506553014,0.00615972049611931,0.0009700281855960687,RTL,-0.3333333333333333,7.333333333333333,-959.0,-750.3333333333334,7.0,3.3333333333333335,-35.3632649,149.16522989999999,35237.0,25.666666666666668,57.0,106.0,177176.0
