time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
20:38:19,0.05630418906609217,-0.005919786364150544,1.0007096529006958,-0.008267869707196951,0.024989609917004902,0.0019627304282039404,-35.36248091666667,149.1667355666667,46202.833333333336,209.0,351.8333333333333,-82.83333333333333,AUTO,1500.0,-70.5,-59.666666666666664,-980.0,-6.0,28.0,3.6666666666666665
20:38:58,0.05605257675051689,-0.10856663063168526,-1.4423285126686096,-0.044389545917510986,-0.012840945506468415,0.017700190655887127,-35.36236565,149.1667435,47176.5,53.0,-329.0,-14.0,AUTO,1500.0,-68.0,-45.5,-998.0,-45.5,-10.0,20.5
20:39:04,0.0728436317294836,-0.08613479626365006,-1.438779354095459,0.032955505419522524,0.14031762536615133,-0.008611061202827841,-35.362333400000004,149.16646254999998,48369.25,90.25,-541.75,-32.5,AUTO,1500.0,-111.25,-67.75,-1014.75,34.0,142.75,-4.5
20:39:06,0.06869775056838989,0.10192648507654667,-1.429246723651886,0.6130381077528,0.423069566488266,-0.009484520647674799,-35.3623188,149.1663441,48945.0,69.0,-389.0,-20.5,BRAKE,1500.0,-79.5,-22.5,-1037.0,616.0,425.0,-5.5
20:39:08,-0.0003332193591631949,0.014858635142445564,-1.4221073389053345,0.051100291311740875,-0.04400999844074249,-0.008597965352237225,-35.3623113,149.1663009,49037.0,24.0,-85.0,-1.0,BRAKE,1500.0,-15.0,4.0,-1008.0,56.0,-41.0,-4.0
20:39:10,0.006983880419284105,-0.001844103098846972,-1.4236658811569214,-0.03603721410036087,-0.017368968576192856,0.009691700339317322,-35.3623093,149.1662873,49095.0,2.0,-52.0,-1.0,ALT_HOLD,1500.0,-8.0,-27.0,-956.0,-38.0,-14.0,13.0
20:39:12,0.0348605252802372,0.0033593219704926014,-1.421365737915039,1.8182063102722168,-0.015528570860624313,-0.0012419309932738543,-35.3623099,149.1662787,46789.0,2.0,-31.0,155.0,AUTO,1500.0,-10.0,67.0,-1170.0,1819.0,-12.0,2.0
20:39:14,0.04415057227015495,-0.05066308006644249,-1.4361293315887451,0.14909787476062775,0.0009555739816278219,0.013198687694966793,-35.3623115,149.1662686,45943.0,30.0,-78.0,-13.0,AUTO,1500.0,-16.0,-14.0,-1026.0,148.0,3.0,17.0
20:39:16,0.03549207653850317,-0.0657602846622467,-1.4332959055900574,-0.025227800011634827,-0.0048832392785698175,0.009792490396648645,-35.36230965,149.16624995,46373.75,47.75,-130.75,-33.0,AUTO,1500.0,-24.4,-17.8,-1011.8,87.0,-3.8,12.0
20:39:18,0.03135770931839943,-0.08105689138174058,-1.4322691679000854,0.006819030269980431,-0.006006784038618207,0.003211474232375622,-35.3623045,149.16621556,47199.4,50.0,-201.0,-48.2,AUTO,1500.0,-40.6,-27.6,-1006.4,9.0,-3.4,7.4
