time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE
16:23:42,-30.0,-14.142857142857142,-1012.4285714285714,38.0,18.428571428571427,-0.42857142857142855,0.007967030496469565,-0.10847592353820801,1.0240749291011266,0.03821214900485107,0.015897516959479878,-0.0016534110764041543,1500.0,-35.36257922857143,149.1665396,43075.142857142855,105.28571428571429,101.71428571428571,-19.571428571428573,AUTO
16:23:45,-30.625,-9.875,-989.75,124.125,22.75,-1.75,0.02857656276319176,0.0124876149056945,1.0238531231880188,0.12361224368214607,0.020785524044185877,-0.0032839960767887533,1500.0,-35.362557425,149.1665769,43839.875,81.375,121.0,-26.0,AUTO
16:23:47,-4.0,-9.5,-998.0,-483.5,-100.0,-5.5,0.004712218418717384,0.021609019488096237,1.023124098777771,-0.25149470567703247,-0.14684957265853882,-0.01321082841604948,1500.0,-35.362547,149.1665972,44215.0,-6.0,5.0,2.0,BRAKE
16:23:49,-1.2857142857142858,8.0,-999.0,89.57142857142857,3.5714285714285716,-1.7142857142857142,0.014035578983436738,-0.0025456603450168458,1.0242207050323486,0.08903425186872482,0.0009039616145725761,-0.0038565705929483685,1500.0,-35.362545728571426,149.16659717142858,44201.57142857143,-10.571428571428571,5.714285714285714,0.8571428571428571,BRAKE
16:23:52,-0.6,46.2,-874.6,1162.6,4.0,-2.6,0.013350204192101955,5.130165518494323e-05,1.02166428565979,1.1627557158470154,0.0015059283701702952,-0.0042586350347846745,1500.0,-35.36254472,149.16659712,43767.2,-8.8,-0.4,97.4,ALT_HOLD
16:23:55,-0.3333333333333333,3.5555555555555554,-1069.2222222222222,85.88888888888889,-8.11111111111111,5.444444444444445,0.015162812701116005,-0.013955043512396514,1.0217947827445135,0.08558095826043023,-0.010862191880328788,0.004033604921359155,1500.0,-35.36254326666667,149.1665944111111,40055.88888888889,-9.0,-0.4444444444444444,133.11111111111111,AUTO
16:23:58,-8.75,-18.25,-1010.0,-176.5,18.25,16.5,0.0050954905527760275,-0.036818568129092455,1.0345224440097809,-0.176531370729208,0.016016456298530102,0.01501099276356399,1500.0,-35.36253985,149.16660207500001,38897.5,19.0,43.0,-14.25,AUTO
16:24:00,-6.0,-12.666666666666666,-988.6666666666666,-277.6666666666667,8.333333333333334,3.5,-0.0026860939882074795,0.013743048999458551,1.0354204773902893,-0.2796947608391444,0.006148820122083028,0.0018989202023173373,1500.0,-35.36253643333333,149.1666107,39215.333333333336,14.666666666666666,29.0,-10.833333333333334,AUTO
16:24:02,-5.571428571428571,-1.5714285714285714,-1008.4285714285714,-16.0,-48.0,4.571428571428571,0.014773573925984758,-0.0410399233390178,1.0344398702893938,-0.016514877655676434,-0.051120218953916004,0.002576695173047483,1500.0,-35.362534371428566,149.16661335714284,39348.57142857143,4.571428571428571,12.571428571428571,-1.1428571428571428,BRAKE
16:24:04,-5.6,7.0,-995.4,363.0,-6.6,1.0,0.031551668420434,0.02117520645260811,1.0360922813415527,0.36181042790412904,-0.009836395829916,-0.000616763113066554,1500.0,-35.36252956,149.16661936,39494.2,1.4,35.4,-4.6,BRAKE
16:24:09,3.0,-31.4,-909.4,-594.6,-1.2,-0.4,-0.002033582329750061,-0.0001645994430873543,1.0352567911148072,-0.5950862288475036,-0.004265621304512024,-0.0023020147578790783,1500.0,-35.36252958,149.16662276,38417.2,0.0,-9.8,158.8,AUTO
16:24:11,-1.8333333333333333,-23.166666666666668,-1083.5,-146.33333333333334,-1.6666666666666667,1.6666666666666667,-0.006733143498422578,-0.022386941748360794,1.0359828074773152,-0.14532353977362314,-0.004760652043235798,-0.0003512677891800801,1500.0,-35.36253025,149.16662291666668,35796.333333333336,9.5,4.166666666666667,56.833333333333336,AUTO
16:24:13,-5.428571428571429,-2.0,-1006.0,27.857142857142858,10.142857142857142,1.0,0.0035643448354676366,-0.007834760438916939,1.0361522947038924,0.026134365371295383,0.007544152970824923,-0.0010519369638391904,1500.0,-35.36252794285715,149.16662645714285,35582.57142857143,17.857142857142858,16.285714285714285,-6.714285714285714,AUTO
16:24:18,-3.8,-13.6,-995.2,-43.0,-14.0,4.8,0.0005777976068202407,-0.012728884583339095,1.035831093788147,-0.043506515026092527,-0.017077176040038465,0.002865924034267664,1500.0,-35.36252578,149.1666305,35801.4,11.8,13.8,-8.0,AUTO
